source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Glossy,How Skinfix turned a reformulation flop into a rebranding and community-building opportunity,https://www.glossy.co/beauty/how-skinfix-turned-a-reformulation-flop-into-a-rebranding-and-community-building-opportunity/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"When Skinfix’s exec team reformulated its hero Triple Lipid-Peptide Cream last year, it didn’t expect an outpouring of frustration from its most loyal shoppers. But instead of doubling down on the ""new and improved formula,"" the brand used the misstep as an opportunity to connect with its community and bring back the original cream alongside a full rebrand. Glossy sat down with CEO Stuart Leitch to learn more.","['Beauty', 'RevolutionBrandMarketingContentful']",2025-06-26T04:04:00,6,BRAND,"RETAIL STRATEGY, PARTNERSHIP",ungrouped,1
Business of Fashion,Umit Benan Is Back,https://www.businessoffashion.com/reviews/luxury/umit-benan-is-back-new-collection/,"With a new Davide De Giglio-backed venture offering ‘bespoke prêt-à-porter,’ the master tailor is once again in the spotlight and will unveil a new collection and retail concept on Friday in Milan.",[],2025-06-20T04:30:00,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Business of Fashion,"As Kering’s Fashion Cools, Pomellato Heats Up",https://www.businessoffashion.com/articles/luxury/jewellery-kering-pomellato-sabina-belli/,"Even as demand for luxury goods stalls, Milanese jeweller Pomellato is gaining ground by appealing to self-purchasing women and expanding into high jewellery — a welcome win for Kering as it works to re-energise its portfolio.",[],2025-06-20T04:30:00,6,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Glossy,"Glossy Podcast: Kering’s new CEO, FIFA’s luxury bid, France’s anti-fast-fashion bill — and a conversation with Warby Parker’s Kim Nemser",https://www.glossy.co/podcasts/glossy-podcast-kerings-new-ceo-fifas-luxury-bid-frances-anti-fast-fashion-bill-and-a-conversation-with-warby-parkers-kim-nemser/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Our editor-in-chief, Jill Manoff, sits down with Warby Parker’s chief product and supply chain officer, Kim Nemser. The conversation covers Warby Parker’s omnichannel strategies, with a particular focus on how it’s integrating AI into many of its back-end operations.","['Fashion', 'Podcasts']",2025-06-20T04:00:00,6,BRAND,"AI, RETAIL STRATEGY",ungrouped,1
Business of Fashion,How Haus Labs Mastered the Art of the Comeback,https://www.businessoffashion.com/articles/beauty/state-of-fashion-beauty-bof-mckinsey-report-haus-labs-interview-ben-jones/,"The Lady Gaga-fronted line went through a renaissance, changing its product offering, distribution and overall look and feel to better connect with customers. CEO Ben Jones tells The State of Fashion: Beauty Volume 2 how the brand pulled it off.",[],2025-06-25T04:30:00,6,BRAND,"RETAIL STRATEGY, PARTNERSHIP",ungrouped,1
Glossy,"Unilever’s new acquisition, Glossier’s CEO shakeup — plus, Arrae’s Siff Haider on forecasting wellness trends before they hit big",https://www.glossy.co/podcasts/how-siff-haider-co-founder-of-arrae-forecasts-wellness-trends-before-they-hit-it-big/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In the big wide world of health and wellness, there is always a buzzword du jour. In the past couple months, you've likely heard buzz about gut health and GLP-1s, ingredients like creatine and colostrum, and, of course, protein. For many of these trends, Arrae, the supplement brand co-founded by Siffat ""Siff"" Haider and her husband, Nishant Samantray, has been right there, answering consumer demand with a product featuring that of-the-moment ingredient or speaking to a top-of-mind concern.","['Beauty', 'Podcasts']",2025-06-26T04:00:00,6,BRAND,"NEW LAUNCH, GEN Z",ungrouped,1
Business of Fashion,Ready for Relaunch? Jonathan Anderson’s Dior Challenge,https://www.businessoffashion.com/articles/luxury/jonathan-anderson-dior-lvmh-turnaround-basquiat-warhol-mbappe/,The stakes are high for the designer’s debut at the French megabrand as owner LVMH faces mounting pressure to resolve problem areas in its portfolio.,[],2025-06-25T04:00:00,5,BRAND,FINANCIALS,ungrouped,1
Business of Fashion,Target Explores Factory-Direct Shipping Model Used by Temu,https://www.businessoffashion.com/news/retail/target-explores-factory-direct-shipping-model-used-by-temu/,"The retailer is in early stages to broaden its range of low-cost offerings, which would primarily include apparel, household goods and other non-food items.",[],2025-06-24T21:49:44,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Business of Fashion,"Swedish Textile Recycler Syre to Partner With Gap, Target as Demand for Sustainable Clothing Grows",https://www.businessoffashion.com/news/sustainability/swedish-textile-recycler-syre-to-partner-with-gap-target-as-demand-for-sustainable-clothing-grows/,The H&amp;M-backed textile recycling firm will supply the US retailers with recycled polyester.,[],2025-06-24T14:43:15,5,INDUSTRY,PARTNERSHIP,ungrouped,1
Business of Fashion,Fantastic Man Magazine Launches in China,https://www.businessoffashion.com/news/media/fantastic-man-magazine-launches-in-china/,Former Yves Saint Laurent creative director Stefano Pilati will join Fantastic Man China as editor at large.,[],2025-06-26T04:00:00,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,The BoF Podcast |  Yasmin Sewell: Intuition Can Be a Superpower in Business,https://www.businessoffashion.com/podcasts/beauty/the-bof-podcast-yasmin-sewell-intuition-can-be-a-superpower-in-business/,"After two decades in fashion, Yasmin Sewell founded Vyrao, a fragrance brand built on energy, intuition and healing. At The Business of Beauty Global Forum 2025, she shared how she turned a moment of personal upheaval into a deeply personal business.",[],2025-06-27T19:10:01,5,FRAGRANCE,News,ungrouped,1
Business of Fashion,The BoF Podcast | Tracee Ellis Ross: Understanding the Diversity of Humanity is Good Business,https://www.businessoffashion.com/podcasts/beauty/the-bof-podcast-tracee-ellis-ross-understanding-the-diversity-of-humanity-is-good-business/,"Tracee Ellis Ross shares her journey from Hollywood actress to entrepreneur with BoF founder and CEO Imran Amed, detailing the systemic changes she’s driving in the haircare industry.",[],2025-06-20T16:46:35,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,Territorial Pissings with Rick Owens,https://www.businessoffashion.com/reviews/fashion-week/rick-owens-menswear-spring-summer-2026/,Fashion’s master of the Dark Arts presents dual challenges to orthodoxy with his new show for men and a spectacular retrospective,[],2025-06-27T01:43:48,5,BRAND,"NEW LAUNCH, MARKETING",ungrouped,1
Glossy,Fashion Briefing: How H&M is using real-time data to merchandise stores based on optimal sales,https://www.glossy.co/fashion/fashion-briefing-how-hm-is-using-real-time-data-to-merchandise-stores-based-on-optimal-sales/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's fashion briefing, a deep dive into how H&#38;M is putting data into the hands of store associates to convert customers. Also, what brands should look out for with Google's in-search checkout, plus future retail trends from The Future Laboratory and the latest earnings from Vince.","['Fashion', 'Glossy+', 'plus']",2025-06-19T11:10:55,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Business of Fashion,Luxury Brands Bet on Experiential Retail to Revive China Sales,https://www.businessoffashion.com/news/luxury/luxury-brands-bet-on-experiential-retail-to-revive-china-sales/,"Louis Vuitton’s latest Shanghai store is a 30-metre-high, ship-shaped experience called ‘The Louis.’",[],2025-06-27T10:45:53,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Glossy,‘Champion has to be back in pro sports’: How Authentic Brands Group is turning Champion around with sports league deals,https://www.glossy.co/fashion/champion-has-to-be-back-in-pro-sports-how-authentic-brands-group-is-turning-champion-around-with-sports-league-deals/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,Champion's new owners have a central strategy to turn the brand around: realigning it with professional sports.,"['Fashion', 'RevolutionBrandMarketingContentful']",2025-06-23T04:00:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Fashion’s Chaotic New Regulatory Reality,https://www.businessoffashion.com/articles/sustainability/fashion-chaotic-regulatory-reality-europe-sustainability-green-deal/,The regulatory environment is becoming more complicated as European politicians roll back on regulations that were intended to make the industry more sustainable.,[],2025-06-27T04:30:00,4,INDUSTRY,,ungrouped,1
Business of Fashion,The End of the Founder-Led Era,https://www.businessoffashion.com/articles/beauty/state-of-fashion-beauty-report-founder-led-beauty-brands/,"Over the last decade, an avalanche of brands with public-facing founders emerged. While a prominent founder can propel growth, customers use other factors to assess whether a brand is suited to their needs, according The State of Fashion: Beauty Volume 2.",[],2025-06-26T04:30:00,4,INDUSTRY,News,ungrouped,1
Business of Fashion,The Aqua-for You Page,https://www.businessoffashion.com/articles/beauty/the-aqua-for-you-page/,Beauty brands spend billions marketing products to Gen-Z. But their current favourite skin balm doesn’t even have an ad campaign currently running. How is this happening?,[],2025-06-27T12:00:00,4,MARKETING,GEN Z,ungrouped,1
Business of Fashion,UTA Names Darnell Strom to Lead London Office,https://www.businessoffashion.com/news/creative-class/uta-names-darnell-strom-to-lead-london-office/,"Strom will step into a newly created UK leadership role as the agency positions London as a hub for its expansion across Europe, the Middle East and Africa.",[],2025-06-23T10:00:00,4,INDUSTRY,News,ungrouped,1
Beauty Independent,"Rhode, Maëlys And Phlur Top Consumer Edge’s List Of Fastest-Growing DTC Beauty Companies For 2025",https://www.beautyindependent.com/rhode-maelys-phlur-consumer-edge-fastest-growing-dtc/,"Celebrity-driven and viral beauty brands, including Hailey Bieber’s Rhode, Maëlys and Phlur, have had the strongest direct-to-consumer sales growth in beauty this year, according to a new report by data analytics firm Consumer Edge on the top 40 and 20 DTC beauty companies in the United States and United Kingdom, respectively. ... The post Rhode, Maëlys And Phlur Top Consumer Edge’s List Of Fastest-Growing DTC Beauty Companies For 2025 appeared first on Beauty Independent .","['Brand Report', 'at-home wellness', 'beauty brands', 'beauty devices', 'beauty retail', 'beauty services', 'Consumer Edge', 'DTC', 'DTC sales', 'Maëlys', 'medical aesthetics', 'personalization', 'PHLUR', 'professional beauty', 'retail', 'Rhode', 'science-backed', 'social media']",2025-06-26T23:13:14,4,BRAND,"DTC, SOCIAL MEDIA",ungrouped,1
Beauty Independent,New Studio Bridges The Gap Between Indie Beauty Brands And Contract Manufacturing,https://www.beautyindependent.com/emerge-beauty-innovation-studio-brands-contract-manufacturing-crida-labs/,"Advising tens of indie beauty brands at her consultancy Beauty Founders Agency , Melissa Hibbért has discovered they struggle to secure contract manufacturers attentive to them and willing to take them on as customers at order quantities they can afford on tight budgets. Crida Labs , a Gardena, Calif.-based contract ... The post New Studio Bridges The Gap Between Indie Beauty Brands And Contract Manufacturing appeared first on Beauty Independent .","['Brand Report', 'CDMO', 'coman', 'contract manufacturer', 'contract manufacturing', 'Crida Labs', 'Emerge Beauty Innovation Studio', 'indie beauty', 'indie beauty brands', 'manufacturer', 'manufacturing', 'Melissa Hibbert', 'studio']",2025-06-29T22:29:22,4,INDUSTRY,NONE,ungrouped,1
Business of Fashion,Why Kering Picked a Fashion Outsider to Be Its Next CEO,https://www.businessoffashion.com/articles/luxury/kering-new-ceo-luca-de-meo-francois-henri-pinault/,"The Gucci and Saint Laurent owner is splitting its chairman and CEO roles, bringing in Luca de Meo, a turnaround expert who has revived multiple automotive brands, to support the Pinault family.",[],2025-06-16T15:46:57,4,INDUSTRY,News,ungrouped,1
Business of Fashion,EU Ditches Plans for Anti-Greenwashing Rules,https://www.businessoffashion.com/news/sustainability/eu-ditches-anti-greenwashing-rules/,The European Commission is abandoning regulation that would have required companies to back up green claims following pressure from conservative lawmakers.,[],2025-06-20T17:02:39,4,INDUSTRY,,ungrouped,1
Business of Fashion,Luxury Counterfeiters Are Outsmarting the Industry,https://www.businessoffashion.com/articles/luxury/luxury-counterfeits-vestiaire-collective-authentication/,Purveyors of secondhand luxury goods may be losing the fight against increasingly sophisticated counterfeiters. Do customers care?,[],2025-06-20T10:22:01,4,INDUSTRY,,ungrouped,1
Business of Fashion,Prada CEO Gianfranco D’Attis to Exit the Brand,https://www.businessoffashion.com/news/luxury/prada-ceo-gianfranco-dattis-leaves-andrea-guerra/,Prada Group’s chief executive Andrea Guerra will take on the role of the brand’s CEO on an interim basis.,[],2025-06-22T19:07:27,4,INDUSTRY,News,ungrouped,1
Business of Fashion,"The Debrief | The Jewellery Boom, Explained",https://www.businessoffashion.com/podcasts/luxury/the-debrief-the-jewellery-boom-explained/,"Even as luxury fashion brands face declining demand, jewellery sales are booming. The Debrief explores how smaller designers and novel pieces are capturing consumer interest and finding new paths to growth.",[],2025-06-24T18:23:41,4,INDUSTRY,News,ungrouped,1
Business of Fashion,Anna Wintour Makes Room for New Editorial Leader at US Vogue,https://www.businessoffashion.com/articles/media/anna-wintour-makes-room-for-new-editorial-leader-at-us-vogue/,Wintour has begun the search for a new ‘head of editorial content’ to steer day-to-day operations at the American edition of Vogue. The longtime editor-in-chief will continue to oversee the title as global editorial director of Vogue as well as chief content officer at publisher Condé Nast.,[],2025-06-26T17:35:12,4,INDUSTRY,News,ungrouped,1
Business of Fashion,Why So Many Beauty Founders Are Morphing Into Gurus,https://www.businessoffashion.com/articles/beauty/why-so-many-beauty-founders-are-morphing-into-gurus/,"A crop of successful founders are finding their beauty business may not be enough to keep them occupied. Many are taking their life learnings and dispensing them to the public — through books, on-demand talks and accelerator programs — for a price.",[],2025-06-30T11:00:00,4,INDUSTRY,,ungrouped,1
Glossy,From Guava to Sardine Girl Summer: Why beauty can’t stop serving up foodie trends,https://www.glossy.co/beauty/from-guava-to-sardine-girl-summer-why-beauty-cant-stop-serving-up-foodie-trends/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Foodie microtrends like ""Guava Girl Summer"" have taken off as an appealing way to repackage standard beauty looks under a new name. But they also speak to consumers looking to participate in a lifestyle via their fashion and beauty choices.",['Beauty'],2025-06-24T04:01:00,4,MARKETING,GEN Z,ungrouped,1
Business of Fashion,Exclusive: The Whitaker Group Expands With New Women-Centric Retailer Jaide,https://www.businessoffashion.com/news/retail/the-whitaker-group-jaide-opening/,It will be the US group’s first foray into women’s retail as it looks to expand its popular streetwear retail empire.,[],2025-06-23T04:28:00,3,RETAIL,News,ungrouped,1
Glossy,"Glossy Podcast: NBA Draft fashion, Skims x Cavalli and LVMH’s flip-flops — plus,  Lisa Yamner Green on the launch of Daydream",https://www.glossy.co/podcasts/glossy-podcast-nba-draft-fashion-skims-x-cavalli-and-lvmhs-flip-flops-plus-lisa-yamner-green-on-the-launch-of-daydream/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week on the Glossy Podcast: NBA Draft fashion goes luxury, Skims taps the Cavalli archive, men’s flip flops hit the runway and Daydream’s Lisa Yamner Green shares how AI is reshaping fashion discovery.","['Fashion', 'Podcasts']",2025-06-27T04:00:00,3,MARKETING,PARTNERSHIP,ungrouped,1
WWD,MAC Cosmetics Debuts ‘Musical Spaceship’ Concept For Nanjing Flagship,https://wwd.com/beauty-industry-news/color-cosmetics/mac-cosmetics-deji-flagship-1237960855/,"Designed by the Chinese architect Li Xiang of X+Living, the centerpiece of the space is a deconstructed piano that doubles as merchandise display.","['Color Cosmetics', 'China', 'MAC']",2025-06-30T07:43:17,3,BRAND,NEW LAUNCH,ungrouped,1
Business of Fashion,Selfridges Wins Approval for Private Members’ Club,https://www.businessoffashion.com/news/luxury/selfridges-wins-approval-for-private-members-club/,The Westminster City Council approved an application to convert space in the department store’s flagship London outlet into a membership venue with a terrace and private dining room.,[],2025-06-24T21:54:27,3,RETAIL,News,ungrouped,1
Glossy,Anthropologie’s ‘Tobie’ dress is the unexpected style of the summer,https://www.glossy.co/fashion/anthropologies-tobie-dress-is-the-unexpected-style-of-the-summer/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"On Thursday, Katie Sturino (803,000 Instagram followers) and Lindsay Silberman (214,000 Instagram followers) posted about the same dress. The dress, which is called the Tobie and made by a brand called Exquise, is sold exclusively at URBN-owned Anthropologie. It's available in multiple lengths and fabrics, and ranges in price from $178-$228. And, although it has been popular since its launch in February 2024, it may just be the dress of summer 2025.","['Fashion', 'Pop']",2025-06-24T04:00:00,3,BRAND,NEW LAUNCH,ungrouped,1
Glossy,Inside Cowboy Colostrum’s summer of activations,https://www.glossy.co/beauty/glossy-pop-newsletter-inside-cowboy-colostrums-summer-of-activations/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Cowboy Colostrum just launched a third flavor of its powder hero product, Strawberry, and to celebrate, it is embarking on a summer of related activations — all on the East Coast, with a specific focus on the Hamptons.","['Beauty', 'Pop', 'RevolutionBrandMarketingContentful']",2025-06-20T04:02:00,3,MARKETING,NEW LAUNCH,ungrouped,1
