source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Business of Fashion,BoF Insights | The New Era of Fashion E-Commerce,https://www.businessoffashion.com/reports/retail/bof-insights-e-commerce-retail-amazon-fashion-sports/,"Based on a proprietary survey of fashion shoppers across the EU5 — those in the UK, Germany, France Italy and Spain — and BoF Insights intelligence, this new report, developed in collaboration with Amazon Fashion & Sports in Europe, reveals how fashion brands can meet rising customer expectations and nurture long-term loyalty in an increasingly competitive online retail landscape.",[],2025-06-23T04:30:00,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Business of Fashion,The BoF Podcast | Tracee Ellis Ross: Understanding the Diversity of Humanity is Good Business,https://www.businessoffashion.com/podcasts/beauty/the-bof-podcast-tracee-ellis-ross-understanding-the-diversity-of-humanity-is-good-business/,"Tracee Ellis Ross shares her journey from Hollywood actress to entrepreneur with BoF founder and CEO Imran Amed, detailing the systemic changes she’s driving in the haircare industry.",[],2025-06-20T16:46:35,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,Ready for Relaunch? Jonathan Anderson’s Dior Challenge,https://www.businessoffashion.com/articles/luxury/jonathan-anderson-dior-lvmh-turnaround-basquiat-warhol-mbappe/,The stakes are high for the designer’s debut at the French megabrand as owner LVMH faces mounting pressure to resolve problem areas in its portfolio.,[],2025-06-25T04:00:00,5,BRAND,FINANCIALS,ungrouped,1
Business of Fashion,Fantastic Man Magazine Launches in China,https://www.businessoffashion.com/news/media/fantastic-man-magazine-launches-in-china/,Former Yves Saint Laurent creative director Stefano Pilati will join Fantastic Man China as editor at large.,[],2025-06-26T04:00:00,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Glossy,"Unilever’s new acquisition, Glossier’s CEO shakeup — plus, Arrae’s Siff Haider on forecasting wellness trends before they hit big",https://www.glossy.co/podcasts/how-siff-haider-co-founder-of-arrae-forecasts-wellness-trends-before-they-hit-it-big/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In the big wide world of health and wellness, there is always a buzzword du jour. In the past couple months, you've likely heard buzz about gut health and GLP-1s, ingredients like creatine and colostrum, and, of course, protein. For many of these trends, Arrae, the supplement brand co-founded by Siffat ""Siff"" Haider and her husband, Nishant Samantray, has been right there, answering consumer demand with a product featuring that of-the-moment ingredient or speaking to a top-of-mind concern.","['Beauty', 'Podcasts']",2025-06-26T04:00:00,5,BRAND,"NEW LAUNCH, GEN Z",ungrouped,1
Glossy,How Skinfix turned a reformulation flop into a rebranding and community-building opportunity,https://www.glossy.co/beauty/how-skinfix-turned-a-reformulation-flop-into-a-rebranding-and-community-building-opportunity/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"When Skinfix’s exec team reformulated its hero Triple Lipid-Peptide Cream last year, it didn’t expect an outpouring of frustration from its most loyal shoppers. But instead of doubling down on the ""new and improved formula,"" the brand used the misstep as an opportunity to connect with its community and bring back the original cream alongside a full rebrand. Glossy sat down with CEO Stuart Leitch to learn more.","['Beauty', 'RevolutionBrandMarketingContentful']",2025-06-26T04:04:00,5,BRAND,"NEW LAUNCH, RETAIL STRATEGY",ungrouped,1
Beauty Independent,Why This Founder Walked Away From Large-Scale Retail Distribution—And What She’d Do Differently,https://www.beautyindependent.com/private-packs-founder-walked-away-retail-distribution/,"When founder Suzanne Sinatra saw her brand Private Packs for the last time at CVS, she wasn’t disappointed. “I did not think that I would be this happy that we’re leaving retail, but I’m looking forward to my stress coming down,” she says in a TikTok video posted June 5. “It really took ... The post Why This Founder Walked Away From Large-Scale Retail Distribution—And What She’d Do Differently appeared first on Beauty Independent .","['Expert Dialogue', 'black owned beauty brand', 'CVS', 'DTC', 'private packs', 'retail', 'retail distribution', 'sexual health', 'Suzanne Sinatra', 'Target', 'vulva', 'vulva products']",2025-06-25T23:50:51,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Business of Fashion,Luxury Brands Bet on Experiential Retail to Revive China Sales,https://www.businessoffashion.com/news/luxury/luxury-brands-bet-on-experiential-retail-to-revive-china-sales/,"Louis Vuitton’s latest Shanghai store is a 30-metre-high, ship-shaped experience called ‘The Louis.’",[],2025-06-27T10:45:53,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Business of Fashion,Territorial Pissings with Rick Owens,https://www.businessoffashion.com/reviews/fashion-week/rick-owens-menswear-spring-summer-2026/,Fashion’s master of the Dark Arts presents dual challenges to orthodoxy with his new show for men and a spectacular retrospective,[],2025-06-27T01:43:48,5,BRAND,"NEW LAUNCH, MARKETING",ungrouped,1
Glossy,Fashion Briefing: How H&M is using real-time data to merchandise stores based on optimal sales,https://www.glossy.co/fashion/fashion-briefing-how-hm-is-using-real-time-data-to-merchandise-stores-based-on-optimal-sales/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"In this week's fashion briefing, a deep dive into how H&#38;M is putting data into the hands of store associates to convert customers. Also, what brands should look out for with Google's in-search checkout, plus future retail trends from The Future Laboratory and the latest earnings from Vince.","['Fashion', 'Glossy+', 'plus']",2025-06-19T11:10:55,5,RETAIL,RETAIL STRATEGY,ungrouped,1
Business of Fashion,Nike Delays Launch for New Brand With Kim Kardashian’s Skims,https://www.businessoffashion.com/news/retail/nike-delays-launch-for-new-brand-with-kim-kardashians-skims/,"Despite the delays, Nike still expects to release NikeSkims products sometime this year, Bloomberg reported.",[],2025-06-18T17:48:45,5,BRAND,"NEW LAUNCH, PARTNERSHIP",ungrouped,1
Business of Fashion,A Slap on the Wrist Won’t Solve Luxury’s Sweatshops Problem,https://www.businessoffashion.com/briefings/sustainability/luxury-sweatshop-problem-italy-competition-authority-dior-valentino/,"This week, Italy’s Competition Authority closed a probe into whether Dior misled consumers about working conditions at its suppliers without finding any wrongdoing. But a new case linking Valentino to poor labour practices suggests this is a problem that won’t go away easily.",[],2025-05-23T15:24:44,4,INDUSTRY,,ungrouped,1
Business of Fashion,Customers Want Beauty Brands to Prove Their Worth,https://www.businessoffashion.com/articles/beauty/state-of-fashion-beauty-report-value-price-mass-brands/,"As beauty customers grow more selective and cost-conscious, brands must demonstrate a clear and ownable value proposition, regardless of price, according to the BoF-McKinsey State of Fashion: Beauty report Volume 2.",[],2025-06-18T04:00:00,4,INDUSTRY,News,ungrouped,1
Glossy,From Guava to Sardine Girl Summer: Why beauty can’t stop serving up foodie trends,https://www.glossy.co/beauty/from-guava-to-sardine-girl-summer-why-beauty-cant-stop-serving-up-foodie-trends/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Foodie microtrends like ""Guava Girl Summer"" have taken off as an appealing way to repackage standard beauty looks under a new name. But they also speak to consumers looking to participate in a lifestyle via their fashion and beauty choices.",['Beauty'],2025-06-24T04:01:00,4,MARKETING,GEN Z,ungrouped,1
WWD,Winning in Gen Alpha’s ‘VirtuReal’ World and Making Beauty More Science-driven: Key FIT Capstone Takeaways,https://wwd.com/beauty-industry-news/beauty-features/fit-ai-gen-alpha-beauty-science-clinical-capstone-1237951195/,"On Thursday, graduates of the Cosmetics and Fragrance Marketing and Management program delivered research and strategies for success as beauty becomes more AI-powered, science-driven and Gen Alpha-loved.","['Beauty Features', 'beauty', 'Business Insights', 'marketing', 'skincare']",2025-06-26T20:04:14,4,MARKETING,GEN Z,ungrouped,1
Business of Fashion,How Turkish Brands Conquered the ‘Rest of the World’,https://www.businessoffashion.com/articles/global-markets/lc-waikiki-koto-defacto-global-markets-turkey/,"Turkish fast-fashion giants LC Waikiki, Koton and DeFacto have rolled out hundreds of stores in high-growth, high-risk frontier markets like Albania, Uganda and Mongolia where rivals H&amp;M and Zara have little or no presence.",[],2025-06-24T14:21:53,4,INDUSTRY,News,ungrouped,1
Business of Fashion,Exclusive: Bata Group Names Panos Mytaros as New CEO,https://www.businessoffashion.com/news/retail/bata-group-names-panos-mytaros-as-new-ceo/,"The former boss of Danish footwear brand Ecco will join Bata in September, taking over from Sandeep Kataria.",[],2025-06-16T12:00:00,4,INDUSTRY,News,ungrouped,1
Business of Fashion,UTA Names Darnell Strom to Lead London Office,https://www.businessoffashion.com/news/creative-class/uta-names-darnell-strom-to-lead-london-office/,"Strom will step into a newly created UK leadership role as the agency positions London as a hub for its expansion across Europe, the Middle East and Africa.",[],2025-06-23T10:00:00,4,INDUSTRY,News,ungrouped,1
Business of Fashion,EU Ditches Plans for Anti-Greenwashing Rules,https://www.businessoffashion.com/news/sustainability/eu-ditches-anti-greenwashing-rules/,The European Commission is abandoning regulation that would have required companies to back up green claims following pressure from conservative lawmakers.,[],2025-06-20T17:02:39,4,INDUSTRY,News,ungrouped,1
Business of Fashion,Luxury Counterfeiters Are Outsmarting the Industry,https://www.businessoffashion.com/articles/luxury/luxury-counterfeits-vestiaire-collective-authentication/,Purveyors of secondhand luxury goods may be losing the fight against increasingly sophisticated counterfeiters. Do customers care?,[],2025-06-20T10:22:01,4,INDUSTRY,,ungrouped,1
Business of Fashion,Prada CEO Gianfranco D’Attis to Exit the Brand,https://www.businessoffashion.com/news/luxury/prada-ceo-gianfranco-dattis-leaves-andrea-guerra/,Prada Group’s chief executive Andrea Guerra will take on the role of the brand’s CEO on an interim basis.,[],2025-06-22T19:07:27,4,INDUSTRY,News,ungrouped,1
Business of Fashion,The End of the Founder-Led Era,https://www.businessoffashion.com/articles/beauty/state-of-fashion-beauty-report-founder-led-beauty-brands/,"Over the last decade, an avalanche of brands with public-facing founders emerged. While a prominent founder can propel growth, customers use other factors to assess whether a brand is suited to their needs, according The State of Fashion: Beauty Volume 2.",[],2025-06-26T04:30:00,4,INDUSTRY,,ungrouped,1
Business of Fashion,Shein Is Struggling to Clean Up Its Dirty Image,https://www.businessoffashion.com/articles/sustainability/shein-struggling-clean-up-image-emissions/,"The company’s latest sustainability report shows it’s still fashion’s most polluting player, with planet-warming emissions that far outstrip those of rivals and help make the brand a target for politicians and regulators.",[],2025-06-18T04:00:00,4,INDUSTRY,,ungrouped,1
Business of Fashion,AI Shopping Platform Daydream Launches in the US,https://www.businessoffashion.com/news/technology/ai-shopping-platform-daydream-launches-in-the-us/,"The site, co-founded by Julie Bornstein, aims to reimagine online shopping with the capabilities of the large language models underlying AI tools such as ChatGPT.",[],2025-06-25T12:00:00,4,MARKETING,GEN Z,ungrouped,1
Glossy,‘Champion has to be back in pro sports’: How Authentic Brands Group is turning Champion around with sports league deals,https://www.glossy.co/fashion/champion-has-to-be-back-in-pro-sports-how-authentic-brands-group-is-turning-champion-around-with-sports-league-deals/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,Champion's new owners have a central strategy to turn the brand around: realigning it with professional sports.,"['Fashion', 'RevolutionBrandMarketingContentful']",2025-06-23T04:00:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,New York’s Fashion Workers Act Set to Go into Effect June 19,https://www.businessoffashion.com/news/workplace-talent/new-yorks-fashion-workers-act-set-to-go-into-effect-june-19/,"The Model Alliance, New York State Department of Labor and fashion industry stakeholders gathered Tuesday to celebrate the new law, which establishes regulations for fair treatment of models — including, preventing management agencies from charging unfair fees and giving models control over their likenesses created with AI.",[],2025-06-17T20:55:30,4,INDUSTRY,,ungrouped,1
Business of Fashion,The Debrief | When Fashion Lost Its Voice,https://www.businessoffashion.com/podcasts/retail/the-debrief-when-fashion-lost-its-voice/,"As immigration raids in Los Angeles spur large-scale protests, the fashion industry has remained largely silent. The Debrief explores the reasons behind the muted response and the tangible actions brands can take to support vulnerable workers.",[],2025-06-17T17:13:57,4,INDUSTRY,,ungrouped,1
Business of Fashion,Strategic Reinvention: Growing a Beauty Brand with Staying Power,https://www.businessoffashion.com/articles/beauty/strategic-reinvention-growing-a-beauty-brand-with-staying-power-front-row-tatcha-the-business-of-beauty-global-forum-interview/,"At The Business of Beauty Global Forum, Front Row’s chief revenue officer Christopher Skinner and Tatcha’s chief marketing officer Nicole Frusci joined BoF’s Alice Gividen on stage to explore building a lasting beauty business in an ever-changing market.",[],2025-06-18T04:00:00,4,BRAND,MARKETING,ungrouped,1
Business of Fashion,Why Kering Picked a Fashion Outsider to Be Its Next CEO,https://www.businessoffashion.com/articles/luxury/kering-new-ceo-luca-de-meo-francois-henri-pinault/,"The Gucci and Saint Laurent owner is splitting its chairman and CEO roles, bringing in Luca de Meo, a turnaround expert who has revived multiple automotive brands, to support the Pinault family.",[],2025-06-16T15:46:57,4,INDUSTRY,News,ungrouped,1
Glossy,Fashion Briefing: How brands from IWC to Pacsun are hitching a ride on Formula 1’s explosive growth,https://www.glossy.co/fashion/fashion-briefing-how-brands-from-iwc-to-pacsun-are-hitching-a-ride-on-formula-1s-explosive-growth/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"It’s no coincidence that there are more fashion collaborations with Formula 1 than ever before. With products from licensed T-shirts selling for $35 all the way up to one-of-a-kind Formula 1-inspired watches selling for over $1 million, fashion brands have continued to latch onto the sport’s growing popularity.","['Fashion', 'Glossy+', 'plus']",2025-06-26T04:01:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Fashion’s Chaotic New Regulatory Reality,https://www.businessoffashion.com/articles/sustainability/fashion-chaotic-regulatory-reality-europe-sustainability-green-deal/,The regulatory environment is becoming more complicated as European politicians roll back on regulations that were intended to make the industry more sustainable.,[],2025-06-27T04:30:00,4,INDUSTRY,,ungrouped,1
Beauty Independent,Science-Driven Professional Skincare Brand Epicutis Raises $10M In Series B Funding To Fuel Expansion,https://www.beautyindependent.com/science-driven-professional-skincare-brand-epicutis-raises-10m-series-b-funding/,"Epicutis , the science-driven luxury professional skincare brand, has raised $10 million in series B funding to fuel its next phase of growth. The brand didn’t disclose the investor in its series B round, but described it as a single insider who’s a longstanding board member and was ... The post Science-Driven Professional Skincare Brand Epicutis Raises $10M In Series B Funding To Fuel Expansion appeared first on Beauty Independent .","['Deal Flow', 'clean', 'clinical', 'Epicutis', 'funding', 'investment', 'investor', 'luxury', 'luxury skincare', 'Maxwell Stock', 'med spas', 'professional', 'professional skincare', 'science', 'science-backed skincare', 'series b', 'series B funding', 'series B round', 'skincare', 'spas']",2025-06-26T20:10:58,4,BRAND,"INVESTMENT, SCIENCE",ungrouped,1
Business of Fashion,The Aqua-for You Page,https://www.businessoffashion.com/articles/beauty/the-aqua-for-you-page/,Beauty brands spend billions marketing products to Gen-Z. But their current favourite skin balm doesn’t even have an ad campaign currently running. How is this happening?,[],2025-06-27T12:00:00,4,MARKETING,GEN Z,ungrouped,1
Business of Fashion,Anna Wintour Makes Room for New Editorial Leader at US Vogue,https://www.businessoffashion.com/articles/media/anna-wintour-makes-room-for-new-editorial-leader-at-us-vogue/,Wintour has begun the search for a new ‘head of editorial content’ to steer day-to-day operations at the American edition of Vogue. The longtime editor-in-chief will continue to oversee the title as global editorial director of Vogue as well as chief content officer at publisher Condé Nast.,[],2025-06-26T17:35:12,4,INDUSTRY,News,ungrouped,1
Beauty Independent,"Rhode, Maëlys And Phlur Top Consumer Edge’s List Of Fastest-Growing DTC Beauty Companies For 2025",https://www.beautyindependent.com/rhode-maelys-phlur-consumer-edge-fastest-growing-dtc/,"Celebrity-driven and viral beauty brands, including Hailey Bieber’s Rhode, Maëlys and Phlur, have had the strongest direct-to-consumer sales growth in beauty this year, according to a new report by data analytics firm Consumer Edge on the top 40 and 20 DTC beauty companies in the United States and United Kingdom, respectively. ... The post Rhode, Maëlys And Phlur Top Consumer Edge’s List Of Fastest-Growing DTC Beauty Companies For 2025 appeared first on Beauty Independent .","['Brand Report', 'at-home wellness', 'beauty brands', 'beauty devices', 'beauty retail', 'beauty services', 'Consumer Edge', 'DTC', 'DTC sales', 'Maëlys', 'medical aesthetics', 'personalization', 'PHLUR', 'professional beauty', 'retail', 'Rhode', 'science-backed', 'social media']",2025-06-26T23:13:14,4,BRAND,"DTC, SOCIAL MEDIA",ungrouped,1
Business of Fashion,How Dubai Is Defying the Luxury Downturn,https://www.businessoffashion.com/articles/global-markets/how-dubai-is-defying-the-luxury-downturn/,"Last week, Zegna staged a runway show in Dubai the emirate, following in the footsteps of Roberto Cavalli, Armani and Chanel. The emirate remains the most established hub for luxury shopping in the Gulf region, which has bucked the industry’s downward trend.",[],2025-06-17T17:49:16,3,RETAIL,News,ungrouped,1
Beauty Independent,Athena Club Founders Launch House Of Atlas To Disrupt Men’s Shaving And Personal Care,https://www.beautyindependent.com/athena-club-founders-launch-house-of-atlas-mens-shaving-personal-care/,"The his-and-hers shaving market has a new coupling with the launch of House of Atlas from the husband-and-wife team behind Athena Club , Maria and Charles Desmarais. New York-based House of Atlas is turning to the playbook that’s worked for Athena Club, which launched as a direct-to-consumer brand in ... The post Athena Club Founders Launch House Of Atlas To Disrupt Men’s Shaving And Personal Care appeared first on Beauty Independent .","['Brand Report', 'Athena Club', 'grooming', 'house of atlas', 'men', ""men's grooming"", ""men's personal care"", 'personal care', 'razors', 'shaving']",2025-06-24T20:31:46,3,BRAND,NEW LAUNCH,ungrouped,1
Business of Fashion,Selfridges Wins Approval for Private Members’ Club,https://www.businessoffashion.com/news/luxury/selfridges-wins-approval-for-private-members-club/,The Westminster City Council approved an application to convert space in the department store’s flagship London outlet into a membership venue with a terrace and private dining room.,[],2025-06-24T21:54:27,3,RETAIL,News,ungrouped,1
Business of Fashion,Target Explores Factory-Direct Shipping Model Used by Temu,https://www.businessoffashion.com/news/retail/target-explores-factory-direct-shipping-model-used-by-temu/,"The retailer is in early stages to broaden its range of low-cost offerings, which would primarily include apparel, household goods and other non-food items.",[],2025-06-24T21:49:44,3,RETAIL,News,ungrouped,1
Glossy,Why authors are fashion’s next top models,https://www.glossy.co/fashion/why-authors-are-fashions-next-top-models/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Ten years after literary icon Joan Didion appeared in a Phoebe Philo-era Céline campaign, writers like Zadie Smith and Ottessa Moshfegh are getting their due in fashion.","['Fashion', 'Luxury', 'RevolutionBrandMarketingContentful']",2025-06-23T04:02:00,3,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Exclusive: The Whitaker Group Expands With New Women-Centric Retailer Jaide,https://www.businessoffashion.com/news/retail/the-whitaker-group-jaide-opening/,It will be the US group’s first foray into women’s retail as it looks to expand its popular streetwear retail empire.,[],2025-06-23T04:28:00,3,RETAIL,News,ungrouped,1
Glossy,"Glossy Podcast: NBA Draft fashion, Skims x Cavalli and LVMH’s flip-flops — plus,  Lisa Yamner Green on the launch of Daydream",https://www.glossy.co/podcasts/glossy-podcast-nba-draft-fashion-skims-x-cavalli-and-lvmhs-flip-flops-plus-lisa-yamner-green-on-the-launch-of-daydream/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"This week on the Glossy Podcast: NBA Draft fashion goes luxury, Skims taps the Cavalli archive, men’s flip flops hit the runway and Daydream’s Lisa Yamner Green shares how AI is reshaping fashion discovery.","['Fashion', 'Podcasts']",2025-06-27T04:00:00,3,MARKETING,PARTNERSHIP,ungrouped,1
Glossy,Inside Cowboy Colostrum’s summer of activations,https://www.glossy.co/beauty/glossy-pop-newsletter-inside-cowboy-colostrums-summer-of-activations/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"Cowboy Colostrum just launched a third flavor of its powder hero product, Strawberry, and to celebrate, it is embarking on a summer of related activations — all on the East Coast, with a specific focus on the Hamptons.","['Beauty', 'Pop', 'RevolutionBrandMarketingContentful']",2025-06-20T04:02:00,3,MARKETING,NEW LAUNCH,ungrouped,1
Business of Fashion,"Can Korean Fashion Be as Big as K-Beauty, or K-Pop?",https://www.businessoffashion.com/articles/global-markets/korean-fashion-post-archive-faction-gentle-monster/,"K-fashion made significant inroads in becoming a part of a global fashion conversation in 2025, with brands like Post Archive Faction and Gentle Monster grabbing attention. But scaling the category to become as big as other cultural exports remains challenging.",[],2025-06-26T04:30:00,3,BRAND,NEW LAUNCH,ungrouped,1
Glossy,Anthropologie’s ‘Tobie’ dress is the unexpected style of the summer,https://www.glossy.co/fashion/anthropologies-tobie-dress-is-the-unexpected-style-of-the-summer/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"On Thursday, Katie Sturino (803,000 Instagram followers) and Lindsay Silberman (214,000 Instagram followers) posted about the same dress. The dress, which is called the Tobie and made by a brand called Exquise, is sold exclusively at URBN-owned Anthropologie. It's available in multiple lengths and fabrics, and ranges in price from $178-$228. And, although it has been popular since its launch in February 2024, it may just be the dress of summer 2025.","['Fashion', 'Pop']",2025-06-24T04:00:00,3,BRAND,NEW LAUNCH,ungrouped,1
