source,title,url,summary,tags,published,score,Primary,Secondary,group_id,group_size
Business of Fashion,How Athletes Went From Selling Merch to Building Fashion Brands,https://www.businessoffashion.com/articles/sports/how-athletes-went-from-selling-merch-to-building-fashion-brands/,"High-profile athletes used to make money by inking licensing deals with retailers that use their names on jerseys and shorts. Today, sports stars like Russell Westbrook and Megan Rapinoe are launching their own labels, with full financial and creative control.",[],2022-06-22T04:30:00,4,BRAND,PARTNERSHIP,ungrouped,1
Business of Fashion,Puma Hires A$AP Rocky as Creative Director of Formula 1 Partnership,https://www.businessoffashion.com/articles/sports/formula-one-asap-rocky-puma-creative-director/,"The acclaimed rapper and frequent fashion collaborator will design a capsule collection to be released at the Las Vegas Grand Prix in November. In future seasons, he will have wider creative control over the brand’s multi-year licensing deal with F1.",[],2023-10-23T04:30:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Glossy,The fractional factor: The Board’s April Uchitel is helping redefine executive talent strategy,https://www.glossy.co/beauty/the-fractional-factor-the-boards-april-uchitel-is-helping-redefine-executive-talent-strategy/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,"When April Uchitel’s recent LinkedIn post about fractional talent exploded with nearly 1,300 likes, she knew it had struck a nerve. The post didn't just go viral — it was prophetic, serving as a manifesto of sorts for a work revolution Uchitel has helped drive in her role as CEO and cofounder of The Board.",['Beauty'],2025-07-02T04:00:00,4,INDUSTRY,,ungrouped,1
Glossy,Vogue faces new headwinds as Anna Wintour — who agency execs say made ad dollars flow — shifts focus,https://www.glossy.co/fashion/vogue-faces-new-headwinds-as-anna-wintour-who-agency-execs-say-made-ad-dollars-flow-shifts-focus/?utm_campaign=glossydis&utm_medium=rss&utm_source=general-rss,Anna Wintour's successor at Vogue will have to overcome the myriad of challenges facing fashion media and the digital publishing ecosystem.,['Fashion'],2025-07-03T04:00:00,4,INDUSTRY,NONE,ungrouped,1
Business of Fashion,The Football Team That Finally Got Fashion Right,https://www.businessoffashion.com/articles/sports/ac-milan-off-white-pleasures-collaboration-strategy/,"Vogue-produced campaigns, streetwear tie-ups, fashion week events and special relationships with Off-White and Puma have helped Italian giant AC Milan infiltrate the industry where other teams have fallen short.",[],2024-02-22T05:30:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,The NFL Makes a Play for Women’s Fashion,https://www.businessoffashion.com/articles/sports/veronica-beard-inks-partnership-with-nfl/,"After a Taylor Swift-related surge in viewership and buzz last season, the NFL is partnering with New York-based Veronica Beard to capitalise on the fashion opportunity.",[],2024-10-21T04:27:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,BoF Masterclass | How Brands Build Genuine Communities,https://www.businessoffashion.com/events/retail/masterclass-bof-how-brands-build-genuine-communities/,"Join us for a BoF Professional Masterclass that explores the topic in our latest Case Study, “How Brands Build Genuine Communities.”",[],2025-05-21T11:01:02,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,"The Executive Briefing: Iran, C-Suite Shakeups and the AI Ad Revolution",https://www.businessoffashion.com/briefings/executive-briefings/the-executive-briefing-iran-c-suite-shakeups-and-the-ai-ad-revolution/,"Last month, the fashion industry was jolted by rising geopolitical tensions, unexpected boardroom moves, and more. Read on for your concise breakdown of June’s key developments from executive editor Brian Baskin.",[],2025-07-03T04:30:00,4,INDUSTRY,,ungrouped,1
Business of Fashion,Salomon President and CEO Franco Fogliato Steps Down,https://www.businessoffashion.com/news/sports/salomon-president-and-ceo-franco-fogliato-steps-down/,"Salomon chief executive Franco Fogliato will depart the brand effective immediately due to personal reasons, parent company Amer Sports said Friday.",[],2024-04-12T13:04:48,4,INDUSTRY,,ungrouped,1
Business of Fashion,How Lululemon’s Anti-Dupe Lawsuit Became Free Marketing for Costco,https://www.businessoffashion.com/briefings/retail/how-lululemons-anti-dupe-lawsuit-became-free-marketing-for-costco/,"Unlike typical IP battles, Lululemon’s dispute with Costco is playing out in the court of public opinion — where consumers increasingly favour dupes over pricey originals.",[],2025-07-04T12:00:00,4,INDUSTRY,,ungrouped,1
Business of Fashion,Lewis Hamilton Named Dior Ambassador,https://www.businessoffashion.com/news/sports/lewis-hamilton-named-dior-ambassador/,The seven-time Formula 1 champion has guest-designed a collection set to launch in October.,[],2024-07-15T09:34:33,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,How Marathons Became Fashion Shows,https://www.businessoffashion.com/articles/sports/new-york-marathon-brand-deals/,"This year’s New York City Marathon will witness an unprecedented slew of fashion-related activations like branded run clubs, sneaker drops and even a beauty sponsorship as the industry goes all in on running culture.",[],2024-11-01T05:29:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,How Adidas Is Introducing a New Generation to Its Oldest Sneakers,https://www.businessoffashion.com/articles/sports/how-adidas-is-introducing-a-new-generation-to-its-oldest-sneakers/,"The sportswear giant’s lifestyle and fashion division is set to release a new campaign and “visual identity” to emphasise the cultural cachet of its Samba, Gazelle and Superstar sneaker franchises.",[],2023-09-15T04:30:00,4,BRAND,MARKETING,ungrouped,1
Business of Fashion,Burberry Announces Korean Footballer Son Heung-min as Ambassador,https://www.businessoffashion.com/news/sports/burberry-announces-korean-footballer-son-heung-min-as-ambassador/,The British fashion house is the latest luxury brand to partner with a footballer after Gucci tapped Jack Grealish in May and Dior hired Kylian Mbappé.,[],2022-06-13T13:39:39,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,The World Is Getting Warmer. Fashion Thinks it Can Handle the Heat.,https://www.businessoffashion.com/articles/sustainability/fashion-climate-change-material-risk-financial-impact/,"Weather extremes like the sizzling heatwaves that blanketed Europe and the US this week pose a growing threat to business. But in recently released investor reports, big fashion brands say they don’t see climate as a material risk in the near term.",[],2025-07-04T12:27:38,4,INDUSTRY,News,ungrouped,1
Business of Fashion,Do Sports Leagues Need ‘Creative Directors’?,https://www.businessoffashion.com/articles/sports/mls-creative-director-guillermo-andrade-nba/,"Major League Soccer tapped streetwear designer Guillermo Andrade to be its creative advisor, hoping his cultural cachet will make the sport more popular in the US.",[],2023-04-13T04:30:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,How Fashion Can Nail the Tricky Details of Sports Partnerships,https://www.businessoffashion.com/articles/sports/how-fashion-can-nail-the-tricky-details-of-sports-partnerships/,"As fashion’s interest in sports grows, brands are getting a crash course in the complicated world of sports sponsorships.",[],2024-08-01T04:30:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,How the WNBA Tunnel Walk Became a Fashion Marketing Gold Mine,https://www.businessoffashion.com/articles/sports/wnba-tunnel-walk-angel-reese-caitlin-clark/,"Superstar rookies-turned-pre-game models like Angel Reese and Cameron Brink have transformed the league’s tunnel walk into the hottest runway in town, with brands like Balmain, Prada and Versace clamouring to cash in on the league’s newfound fashion appeal.",[],2024-06-27T04:27:00,4,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Why So Many Beauty Founders Are Morphing Into Gurus,https://www.businessoffashion.com/articles/beauty/why-so-many-beauty-founders-are-morphing-into-gurus/,"A crop of successful founders are finding their beauty business may not be enough to keep them occupied. Many are taking their life learnings and dispensing them to the public — through books, on-demand talks and accelerator programs — for a price.",[],2025-06-30T11:00:00,4,INDUSTRY,,ungrouped,1
Business of Fashion,The Debate Over Nike’s CEO Bursts Into the Open,https://www.businessoffashion.com/articles/sports/nike-ceo-leadership-change-john-donahoe/,Speculation about the chief executive’s future is now happening in the open public as pressure grows on Nike's management to enact a turnaround — and do it sooner than later.,[],2024-08-27T04:29:00,4,INDUSTRY,,ungrouped,1
WWD,EXCLUSIVE: Jimmy Fairly Cofounder Launches Beauty Brand Firn,https://wwd.com/beauty-industry-news/beauty-features/jimmy-fairly-cofounder-launches-beauty-brand-firn-1237962022/,Sacha Bostoni is starting with skin care but will branch into other categories and open freestanding stores by year-end.,"['Beauty Features', 'beauty', 'skincare', 'WWDBeautyInc']",2025-07-01T05:01:00,3,BRAND,NEW LAUNCH,ungrouped,1
WWD,"Motorsport Needs More Women, Says Racer and Elemis Ambassador Jessica Hawkins",https://wwd.com/beauty-industry-news/skin-care/motorsport-needs-women-elemis-ambassador-jessica-hawkins-1237966478/,"“We need to inspire a younger generation,"" said Hawkins, head of the F1 Academy, and the new Elemis brand ambassador, during a talk in London.","['Skin Care', 'Elemis', 'Formula 1', 'Noella Gabriel']",2025-07-03T14:49:26,3,BRAND,PARTNERSHIP,ungrouped,1
Business of Fashion,Reebok Names New Head of Basketball,https://www.businessoffashion.com/news/sports/jide-osifeso-reebok-head-of-basketball/,Designer Jide Osifeso will shape the creative direction of Reebok Basketball as the brand seeks to re-establish itself in a performance category it’s been absent from for more than a decade.,[],2025-05-06T04:30:00,3,BRAND,NEW LAUNCH,ungrouped,1
Business of Fashion,How Hoka Fends Off the Imitators,https://www.businessoffashion.com/articles/sports/hoka-nike-adidas-running-sneaker-market-competition/,"The brand’s quirky running sneakers are no longer a novelty as rivals like Nike, Adidas and On launch similar styles. Yet sales continue to soar as consumers embrace its winning formula of comfort, versatility and unconventional looks.",[],2023-06-07T04:30:00,3,BRAND,NEW LAUNCH,ungrouped,1
Business of Fashion,The Future of Airport Retail,https://www.businessoffashion.com/articles/retail/the-future-of-airport-retail/,Travellers returning to the airport for the first time since the pandemic will find a different retail landscape awaits them past the security gate.,[],2022-03-18T05:30:00,3,RETAIL,News,ungrouped,1
Business of Fashion,"Inditex Shutters Bershka, Pull & Bear and Stradivarius Businesses in China",https://www.businessoffashion.com/news/news-analysis/inditex-shutters-bershka-pull-bear-and-stradivarius-businesses-in-china/,The Spanish retail giant will end the e-commerce operations of the three brands in China this month.,[],2022-07-05T17:07:47,3,RETAIL,,ungrouped,1
Business of Fashion,Dao-Yi Chow Appointed Creative Director of New Era,https://www.businessoffashion.com/news/sports/dao-yi-chow-appointed-creative-director-of-new-era/,The former Public School and DKNY designer will launch the cap brand’s first apparel line.,[],2024-05-03T04:27:00,3,BRAND,NEW LAUNCH,ungrouped,1
Business of Fashion,Streetwear Enters Formula 1 With Palm Angels Collaboration,https://www.businessoffashion.com/news/sports/streetwear-formula-1-palm-angels/,"The Italian streetwear label is the latest brand to seek to take advantage of the motorsport’s widening appeal, partnering with American team Haas F1.",[],2022-11-18T05:30:00,3,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Coach Is the WNBA’s First Official Handbag Partner,https://www.businessoffashion.com/articles/sports/coach-wnba-partnership/,The multi-year partnership is the latest collaboration in the growing intersection of fashion and sports.,[],2025-04-14T13:32:13,3,MARKETING,PARTNERSHIP,ungrouped,1
WWD,Is the Labubu Effect Coming for Beauty Next?,https://wwd.com/beauty-industry-news/beauty-features/labubu-pop-mart-beauty-fashion-collab-limited-edition-1237953697/,"The Pop Mart-made dolls have seen a surge in popularity across the globe, spurring collaborations with brands from Sacai to Coca-Cola.","['Beauty Features', 'Accessories', 'collaboration', 'makeup', 'skincare', 'viral']",2025-07-01T04:01:00,3,MARKETING,PARTNERSHIP,ungrouped,1
Business of Fashion,Mielle Organics Becomes WNBA’s First Textured Hair Care Partner,https://www.businessoffashion.com/news/sports/mielle-organics-becomes-wnbas-first-textured-hair-care-partner/,"Mielle Organics is set to begin a groundbreaking partnership with the WNBA as the elite US women’s basketball league’s first textured hair care partner, the brand said in a statement Thursday.",[],2023-07-13T12:00:00,3,MARKETING,PARTNERSHIP,ungrouped,1
WWD,Kate Moss’ Beauty Brand Cosmoss Enters Liquidation Proceedings After Three Years,https://wwd.com/beauty-industry-news/skin-care/kate-moss-cosmoss-brand-liquidation-1237964711/,"Moss launched her brand in September 2022, debuting six products across wellness and skin care.","['Skin Care', 'beauty', 'Business', 'Kate Moss', 'trending']",2025-07-02T15:49:33,3,BRAND,NEW LAUNCH,ungrouped,1
Business of Fashion,The Debrief | Why Some Sports Win Big in Fashion — and Others Don’t,https://www.businessoffashion.com/podcasts/sports/the-debrief-why-some-sports-win-big-in-fashion-and-others-dont/,"Senior correspondent Sheena Butler-Young and executive editor Brian Baskin are joined by BoF sports correspondent Daniel-Yaw Miller to examine how luxury brands are tapping into the world of sports, from football and Formula 1 to women’s basketball.",[],2024-11-05T18:19:35,3,MARKETING,PARTNERSHIP,ungrouped,1
